"met_id","pval","padj","log2fc"
"neg_03256_C08317|",4.317342397419e-06,5.31958259681984e-05,0.824237236314824
"neg_03357_C00539",0.00418430299717515,0.00902240333765891,-0.529316668139163
"neg_03444_C00253",0.72942694643678,0.760278841452233,0.0999558700305236
"neg_03517_C00048",0.00424698897404005,0.00907568286698441,-0.541695460836877
"neg_03687_C00476|C01508",0.0363679101717518,0.0570314954966108,0.271916218365647
"neg_03687_C00476|C01508",0.0363679101717518,0.0570314954966108,0.271916218365647
"neg_03701_C02632|C00246",1.62170974550645e-06,2.54313573727148e-05,-1.17158269978023
"neg_03701_C02632|C00246",1.62170974550645e-06,2.54313573727148e-05,-1.17158269978023
"neg_03776_C00181|C02479",0.0947536899369342,0.132348271369402,-1.34485952753445
"neg_03776_C00181|C02479",0.0947536899369342,0.132348271369402,-1.34485952753445
"neg_03796_C00645|C00140|C05021",0.0353134898928741,0.0556308402421989,0.376660007761268
"neg_03796_C00645|C00140|C05021",0.0353134898928741,0.0556308402421989,0.376660007761268
"neg_03796_C00645|C00140|C05021",0.0353134898928741,0.0556308402421989,0.376660007761268
"neg_03870_C05842",9.59330856441267e-05,0.000424319417272099,-2.98623765924355
"neg_03925_C06470",0.62808409623512,0.664690224543302,-0.101145931429679
"neg_03954_C02835",0.160141920845877,0.209276373832681,-0.214561009444198
"neg_03986_C01047",0.232148240925679,0.28913770079191,-2.63700326580195
"neg_04012_C00408",0.0342788248349217,0.0544985924794838,-0.422571665415848
"neg_04426_C00166",0.094623039594126,0.132348271369402,-0.315589766662148
"neg_04443_C00008",0.070779788379476,0.103470453351353,-0.3585611697959
"neg_04541_C11512",0.10510847718495,0.145629127639582,0.250643434887603
"neg_04573_C00314",0.00322855108947252,0.00728006618214392,-0.591655543954181
"neg_04626_C00041",0.000111042777337228,0.000467192172943215,-0.452427498953895
"neg_04627_C00123",0.0262294698454829,0.0435216387666633,-0.515025018665558
"pos_00009_C00183||C01799",0.000134555654581428,0.000546137656830503,0.498741888786391
"pos_00009_C00183||C01799",0.000134555654581428,0.000546137656830503,0.498741888786391
"pos_00011_C00791",0.0300166070456509,0.0488477803337243,0.768781099180693
"pos_00015_C00300",0.00322372966030006,0.00728006618214392,-0.256660345287205
"pos_00020_C00148",0.000342150702170387,0.00114603875969693,-0.37561308411625
"pos_00029_C14829",0.00465414122370757,0.00978830231510746,0.634566671603498
"pos_00032_C00318",0.00158547967760669,0.00399263130492194,0.403050982697948
"pos_00054_C00064",0.05201703188633,0.0783662707457809,0.190215720874942
"pos_00059_C00785",0.0013493474310902,0.00352670351307666,1.21419119906935
"pos_00083_C00262",0.293673132634041,0.351795940134528,0.0749186435857432
"pos_00084_C00407|C00123|C01933",0.00843792154005671,0.0162096949478542,-0.212154212917167
"pos_00084_C00407|C00123|C01933",0.00843792154005671,0.0162096949478542,-0.212154212917167
"pos_00084_C00407|C00123|C01933",0.00843792154005671,0.0162096949478542,-0.212154212917167
"pos_00146_C00079",0.21215511082216,0.268108107082949,-0.329150080662956
"pos_00147_C00025|C00979",0.112836445210675,0.153867879832739,0.132687536898818
"pos_00147_C00025|C00979",0.112836445210675,0.153867879832739,0.132687536898818
"pos_00152_C01412",0.100318143410168,0.139555481760112,1.06064768216054
"pos_00177_C00213|C00041|C00133",0.742955955010761,0.770246989969253,-0.0229317013053212
"pos_00177_C00213|C00041|C00133",0.742955955010761,0.770246989969253,-0.0229317013053212
"pos_00177_C00213|C00041|C00133",0.742955955010761,0.770246989969253,-0.0229317013053212
"pos_00183_C03739",0.000325568651545324,0.00111089200794118,1.2605734148127
"pos_00212_C00245",0.0321644360984962,0.052097326075029,-0.163383487930261
"pos_00260_C01879",0.407595370690344,0.462567114763713,-0.245432823625208
"pos_00291_C00082",3.70123084108992e-05,0.00023082067561406,-3.35802611939936
"pos_00293_C00327",0.00260732839349629,0.00603710265608202,0.408632062470975
"pos_00328_C01157",0.0169437295764903,0.0299773677122521,0.330422224532356
"pos_00346_C00864",0.298248172504278,0.356040205930713,0.235983108328774
"pos_00355_C02240",0.75588144809467,0.780775747283417,0.165984667653374
"pos_00361_C17714",0.437604149632122,0.493377227526412,0.0994255873334211
"pos_00384_C00037",0.0039380750636827,0.00861483099301895,0.31567020337955
"pos_00397_C03690|",6.16933379244655e-05,0.000322487902786979,0.95975488117927
"pos_00424_C04083",0.000143438837962413,0.000575423245314332,0.692582743374695
"pos_00483_C00588",0.00171862896499207,0.00426566181958464,-0.637542908572549
"pos_00494_C11512",0.398909746210218,0.455708153783196,0.141303935029924
"pos_00510_C00065",0.000426453731211901,0.00137501436699164,-0.383770282756835
"pos_00540_C00188|C05519",0.121398110741134,0.162334682967795,0.11996061458289
"pos_00540_C00188|C05519",0.121398110741134,0.162334682967795,0.11996061458289
"pos_00866_C00418",0.000358695048042613,0.00118990184206444,1.72526855857797
"pos_00870_C00049",0.588745409275989,0.635246594219972,0.490753434323373
"pos_00885_C00147",0.00552910748866844,0.011329773190773,0.63756421521034
"pos_00886_C00020",0.0347155641600115,0.0549397689688255,0.422917403309267
"pos_00887_C00294",0.0847971149306682,0.120888448971407,0.689280128405528
"pos_00890_C00212",2.11999356587852e-06,2.92559112091236e-05,1.06384282667822
"pos_00894_C00242",2.60679898785769e-09,1.7986913016218e-07,-2.81939362389585
"pos_00900_C01046",0.00150379505906598,0.00381804536227921,-1.56555188574125
"pos_00904_C01181",3.01587206784796e-10,3.46825287802516e-08,1.26987861344322
"pos_00915_C00140|C05021",0.000324862837500206,0.00111089200794118,1.60519598675915
"pos_00915_C00140|C05021",0.000324862837500206,0.00111089200794118,1.60519598675915
"pos_00917_C00385",1.8489821440119e-05,0.000151880676115263,-2.39586898671605
"pos_00920_C01234",0.182224275830364,0.234579758065207,0.11846540335447
"pos_00923_C01004",0.00251706113479073,0.00586747359123515,0.620509630708593
"pos_00925_C00581",6.92567810248118e-05,0.000346283905124059,-0.581513554760679
"pos_00931_C02862|",3.27285595488711e-08,1.16284062679397e-06,-1.847650048925
"pos_00942_C00346",0.314531429031721,0.372898085965443,0.18315625945927
"pos_00943_C00475",0.00123041863668252,0.00324041549355319,-0.919535843721494
"pos_00950_C00157",0.829358586075956,0.846534651468062,-0.0475731609826262
"pos_00951_C00408",0.317466946163346,0.375089371323132,-0.144398819998479
"pos_00954_C02721",1.54189059928884e-11,3.97393810557223e-09,-2.25337646333546
"pos_00956_C00506",0.00473810575832738,0.00978830231510746,2.60016977278432
"pos_00966_C01104",0.00150508454860862,0.00381804536227921,1.53555511014093
"pos_00968_C03017",1.43280357823712e-06,2.44899450210682e-05,0.867302245174244
"pos_00972_C00130",0.0635017899465993,0.0940262555003295,0.352977091033615
"pos_00977_C10172",1.47253854086851e-09,1.27006449149909e-07,1.25479871946027
"pos_00991_C00956",0.00019232672526821,0.000729150771621236,0.728340632877448
"pos_01017_C00144",2.47226336794741e-05,0.00017769392957122,-2.19260499098113
"pos_01031_C00093|C02979",8.07308799216647e-07,1.69727435118647e-05,1.80052644738692
"pos_01031_C00093|C02979",8.07308799216647e-07,1.69727435118647e-05,1.80052644738692
"pos_01047_C00105",1.02670433267702e-05,0.00010120371279245,-2.06949776277203
"pos_01057_C02990",0.000839282412336411,0.00229803517663541,0.891762840873568
"pos_01059_C00387",0.00668819341616408,0.0131852955918663,-1.61026044737273
"pos_01075_C00055",0.589214232319974,0.635246594219972,0.264905842638569
"pos_01084_C00380",0.00204320340930685,0.00486141500835078,-1.9256338020368
"pos_01087_C19910",0.00374861238669242,0.00834368563489602,0.787714527111021
"pos_01089_C01262",0.000786573365244832,0.00220624236593063,1.59796790006225
"pos_01118_C05122",0.000476699476135167,0.0014816335069066,3.5711942314711
"pos_01127_C16512",0.000442494040616217,0.00138906661133762,0.948094082084797
"pos_01129_C05378",0.0784666487084265,0.112866843564859,0.483832852236194
"pos_01153_C03736",3.16428717457562e-05,0.000205977184005394,2.12709060029995
"pos_01170_C01035",0.0428785766148668,0.0657471508094624,0.551036652634366
"pos_01174_C00715",0.0169005014167284,0.0299773677122521,0.321382721399573
"pos_01209_C01586",0.608812002296188,0.650279073660015,-0.0770312000135505
"pos_01253_C00599",2.31809544411339e-05,0.000173857158308504,3.70924906652503
"pos_01259_C00519",7.97546051470025e-06,8.33798144718663e-05,-2.9192337187645
"pos_01315_C00386",2.30373223511434e-11,3.97393810557223e-09,3.11986055742785
"pos_01331_C00006",0.00648802331314214,0.012864184155368,0.808378120330996
"pos_01333_C03406",0.224121666974273,0.281170818567724,-0.109177674930756
"pos_01357_C02642",0.0254555372249179,0.0426318463232849,0.728921644199698
"pos_01359_C02835",0.185250504675557,0.237588937223298,0.160360539475771
"pos_01367_C00446|C00275||C00103",8.55363866838178e-09,4.21572191513102e-07,1.68365795074542
"pos_01367_C00446|C00275||C00103",8.55363866838178e-09,4.21572191513102e-07,1.68365795074542
"pos_01367_C00446|C00275||C00103",8.55363866838178e-09,4.21572191513102e-07,1.68365795074542
"pos_01389_C05122",8.85283444142398e-05,0.000401872089775168,1.23756221127537
"pos_01442_C00881",0.00602750982276922,0.012020178548297,-1.10759216966498
"pos_01462_C12989",0.0125731104772113,0.0234471519710156,0.453985048431697
"pos_01505_C02710",0.0298184028677972,0.0487552084805214,-0.798294888486277
"pos_01537_C00008",0.238520262276213,0.29600536145789,0.29614761836292
"pos_01540_C00606",0.109787449804168,0.150304246755706,-0.247962094137701
"pos_01634_C00624",1.44653306036857e-05,0.000133951544659932,0.851539375655625
"pos_01637_C03519|",0.852772649057713,0.865313423308561,0.0408016382765464
"pos_01641_C15587",4.49104244416397e-05,0.000258234940539428,-1.091700409723
"pos_01652_C00314",0.262438117725445,0.319933394400278,-0.184227189102106
"pos_01699_C07588",0.369035617388896,0.425810327756418,-0.237384513755428
"pos_01703_C00236",0.603986591642634,0.64712849104568,0.156551601815226
"pos_01732_C00361",2.21948359063748e-07,6.38101532308275e-06,1.99117550257784
"pos_01871_C00777",0.809273602979353,0.830950574487729,0.042477595763124
"pos_01872_C00550",0.392158501103759,0.449483996281717,-0.213822808436849
"pos_01890_C00328",0.000439807574055263,0.00138906661133762,-3.0476121740268
"pos_02039_C00334",0.0172500858132147,0.0302111952579293,0.539043940052945
